gene	log2fc	pval	qval	mean_tumor_log2tpm	mean_normal_log2tpm	n_tumor	n_normal
AC007114.1	-0.41714618510232615	3.981669862167619e-05	6.554612422691128e-05	2.028835466365704	2.4459816514680304	471	41
AC007128.1	1.1901477652010963	1.188826064518462e-21	2.1628528741977927e-20	1.2519973608324286	0.06184959563133226	471	41
AC007182.1	-2.150699211562098	1.967979183283683e-25	3.364862271534849e-23	0.2870836472005784	2.4377828587626764	471	41
AC007182.2	0.5281497073327934	1.033127936742964e-05	1.7861783941801835e-05	1.845385500451044	1.3172357931182506	471	41
AC007191.1	0.7777223261182991	6.037961320025053e-12	1.9076881379074492e-11	1.6134416388692892	0.8357193127509901	471	41
AC007240.1	0.7991044028905365	1.682391878411061e-07	3.4102904432202107e-07	1.1305950188379978	0.3314906159474614	471	41
AC007255.1	0.3443341157939237	0.0016331649916650926	0.002332846838203743	2.6423815685701864	2.2980474527762627	471	41
AC007292.1	-0.14345755602519028	0.04162518752181812	0.0513466090762086	1.0553309897516283	1.1987885457768186	471	41
AC007318.1	0.6296107049935814	7.0179071928490534e-12	2.2015027355408742e-11	1.029894567358376	0.4002838623647945	471	41
AC007342.4	0.9082292089687207	7.261798584584231e-12	2.2731520596003003e-11	2.307850724207345	1.3996215152386242	471	41
AC007342.5	0.7278806810253258	4.42711937293356e-09	1.0406566908266541e-08	2.029710525549045	1.301829844523719	471	41
AC007342.7	-0.18296049574500062	0.0029517089270857996	0.004109966870816356	1.1415915655126212	1.3245520612576218	471	41
AC007342.8	0.6741564008004595	1.2910648852228214e-07	2.650920332710634e-07	1.8718718237982452	1.1977154229977858	471	41
AC007342.9	0.7571535538956375	2.0633958717333027e-08	4.5440120916712757e-08	2.126268847787485	1.3691152938918476	471	41
AC007383.1	0.22943338059929763	0.011522865745847993	0.015118020461158383	1.8898480302637783	1.6604146496644807	471	41
AC007384.1	-0.6061153412598896	6.100526508315494e-16	3.2070558906849005e-15	0.6560411605791641	1.2621565018390537	471	41
AC007405.3	1.0761796384906506	3.7416719344630747e-16	2.0219356239715595e-15	1.720624556876645	0.6444449183859944	471	41
AC007406.4	0.06157264509384719	0.36475368441459965	0.3980466684982969	2.6260453265703183	2.564472681476471	471	41
AC007485.1	0.12343984103967864	0.3264982749234535	0.358991141891549	1.2569742232663785	1.1335343822266999	471	41
AC007485.2	0.25775186699179375	0.006646011982883638	0.00894208407552637	2.9815068350682705	2.7237549680764768	471	41
AC007493.1	1.081454518810802	1.8914508294978713e-17	1.2396851715030522e-16	1.0926187886607186	0.011164269849916534	471	41
AC007541.1	-0.4740324601995146	5.3636058545604834e-06	9.492358828727231e-06	0.6473402621081613	1.121372722307676	471	41
AC007556.1	-0.942148723317365	6.134150937798559e-26	1.895237406413516e-23	0.18542142125228012	1.127570144569645	471	41
AC007637.1	-0.8981222155132187	3.0691944724981007e-16	1.6780994677169838e-15	1.1457398851999727	2.0438621007131914	471	41
AC007683.1	1.1953625440604323	8.806815409658349e-14	3.4806289537588235e-13	2.186095453504928	0.9907329094444959	471	41
AC007688.2	0.5195512502991121	3.088061543088692e-05	5.1344522621531624e-05	1.4373740348510742	0.9178227845519621	471	41
AC007773.1	0.7935142791590445	3.639323536366569e-16	1.9732797659775754e-15	1.3166753043977442	0.5231610252386997	471	41
AC007881.4	0.2615557342933291	0.05547843666378565	0.06740932441602933	1.2523936709154002	0.9908379366220711	471	41
AC007906.2	-0.5310600637344671	0.0017278866335073738	0.002460964498700687	2.543391926974872	3.0744519907093393	471	41
AC007938.3	0.5703927183835433	3.252817089338738e-11	9.514260382053565e-11	1.1163900851052202	0.5459973667216769	471	41
AC007996.1	0.22952668694605216	0.21626370888108515	0.24390779232179252	1.5677943833395545	1.3382676963935023	471	41
AC008014.1	-0.04841544545095822	0.09898383454937627	0.11689159191638608	1.0222524969310656	1.0706679423820238	471	41
AC008026.1	0.701259333242553	9.402354142213663e-08	1.9519649369839678e-07	2.631372093441666	1.9301127601991128	471	41
AC008035.1	-0.00796677173380722	0.2009315457011136	0.2278579749836843	1.2832667915263931	1.2912335632602003	471	41
AC008038.1	0.699111375168691	7.034644084901454e-07	1.3510045472104637e-06	5.2320077309540824	4.532896355785391	471	41
AC008074.2	-0.15258964907195605	0.01163155721606981	0.015250398610199929	1.0046737707354294	1.1572634198073855	471	41
AC008105.2	0.43606194735529136	7.016793683239261e-08	1.4732176840546647e-07	1.394573140489526	0.9585111931342347	471	41
AC008115.3	0.876200637947973	9.577137146878443e-12	2.954924142750794e-11	2.436570334350831	1.5603696964028582	471	41
AC008124.1	-0.1794750699986145	0.006280032531322424	0.008474915931733272	2.315813651970365	2.4952887219689797	471	41
AC008267.3	0.018330715194939895	0.846395271003898	0.8631575144854738	1.1446520866313077	1.1263213714363678	471	41
AC008280.2	-0.08810382878410539	0.2741940012351062	0.3048932511718445	1.523203838601818	1.6113076673859235	471	41
AC008393.1	0.16770707200643575	0.013942449552075855	0.018142580298360723	1.1755174451940171	1.0078103731875814	471	41
AC008397.1	0.35678813435187806	0.33815044270751127	0.3711540945167953	1.1547496685114622	0.7979615341595842	471	41
AC008429.2	1.186317148499734	7.542085538392633e-20	8.168737294995859e-19	1.895237346318016	0.7089201978182822	471	41
AC008438.1	-0.012280500103345693	0.7354503285249805	0.7603626476103915	1.376347457518898	1.3886279576222438	471	41
AC008443.4	0.40183096325365364	0.0003891171142825906	0.0005876128879806811	1.1348233989146153	0.7329924356609616	471	41
AC008481.1	0.26151741062666334	0.07689857204745523	0.09200766032527577	1.4126552944670332	1.1511378838403699	471	41
AC008494.3	-0.6756009376220816	2.8489464131475034e-20	3.427103502864801e-19	0.6599846182648882	1.3355855558869698	471	41
AC008507.1	0.21241874995945165	0.017859846332898298	0.022938284259675607	1.4941077324338257	1.281688982474374	471	41
AC008537.2	-0.36819209720112234	5.581092956959685e-05	9.080619739931358e-05	1.113955394917272	1.4821474921183944	471	41
AC008555.4	0.17721872309113862	0.09819803303588145	0.11599473873465076	1.4471558406255405	1.2699371175344019	471	41
AC008555.6	0.7046877185838374	4.8612207379021614e-12	1.5574479825598373e-11	1.8987887503490852	1.1941010317652478	471	41
AC008608.2	0.37513095291828913	0.0004213727763014907	0.0006349074411515624	3.294201005053309	2.91907005213502	471	41
AC008610.1	0.7820383240613495	3.6076920964657776e-10	9.443465722913786e-10	2.4431179325252455	1.661079608463896	471	41
AC008622.2	0.24182126481949706	0.00957421939613351	0.01265662646639448	1.0482864935043732	0.8064652286848761	471	41
AC008677.2	0.7155761849632062	1.4506701470412846e-05	2.4755573604209364e-05	1.2311781358621812	0.515601950898975	471	41
AC008735.1	0.44847291587001537	2.9573885626927595e-06	5.354983546944498e-06	1.1075434457102626	0.6590705298402473	471	41
AC008735.2	1.2106155736603996	6.17948487635107e-12	1.9506525928915342e-11	3.14077749714392	1.9301619234835206	471	41
AC008735.4	0.22001442667370963	0.013108201407720435	0.017096092349208666	1.2663367380532782	1.0463223113795685	471	41
AC008736.1	0.24473548190685213	0.0005053644712877812	0.0007564145592256598	2.316382198521181	2.071646716614329	471	41
AC008738.2	0.23128042152422856	0.04113092175282895	0.050775035958858176	1.3695684097988439	1.1382879882746153	471	41
AC008752.3	0.12763524622825817	0.14812100218531205	0.17092237148734662	1.5469509250265374	1.4193156787982792	471	41
AC008753.1	0.4496665218827699	0.001996262708651302	0.002828105748697456	1.305680117156091	0.8560135952733211	471	41
AC008760.1	0.7222159096103802	1.0510354178748675e-10	2.9167640630624473e-10	2.0752099822469625	1.3529940726365823	471	41
AC008764.2	-0.21210164109549767	0.10784025531098804	0.12666232325688584	2.8901504003191993	3.102252041414697	471	41
AC008764.6	0.7324672073546172	2.5677730255991688e-17	1.6414227792894368e-16	1.467450868878027	0.7349836615234098	471	41
AC008770.3	0.08784239057666587	0.574209957790585	0.606187001957199	1.4573274030621035	1.3694850124854376	471	41
AC008870.2	0.6146020678870836	2.716538593207712e-10	7.2204245000146e-10	1.4376146921816144	0.8230126242945308	471	41
AC008870.5	-0.03041766642963939	0.9385900109298251	0.9461654615070786	2.283519771606407	2.3139374380360462	471	41
AC008875.3	0.012287905219561246	0.3273160986062701	0.3598229952439063	1.9298173075028635	1.9175294022833023	471	41
AC008897.1	0.1654224102110302	0.25002215107098036	0.279617711469552	1.249690638774285	1.0842682285632548	471	41
AC008897.3	0.02546100030791676	0.7441538137470457	0.7686839588186534	1.1089846887561556	1.0835236884482389	471	41
AC008906.1	-0.328837201998305	0.0003389380508958907	0.000514502638120413	1.6960479017158698	2.024885103714175	471	41
AC008915.2	-0.0018965158310599861	0.9333381938040478	0.94162574078157	1.5206802860387139	1.5225768018697738	471	41
AC008946.1	0.4152291759139928	2.2278523884711476e-05	3.7505695835355496e-05	1.5279931404972813	1.1127639645832885	471	41
AC008966.1	0.21639460188222992	0.0001642606996090685	0.0002563179128621004	1.0543514938834109	0.837956892001181	471	41
AC008972.2	-0.12889965081681232	0.06742493735230293	0.08110242276561758	1.0686068640595923	1.1975065148764046	471	41
AC008982.2	0.17811291228337112	0.1850406911544894	0.21090878337464974	1.4010154511790416	1.2229025388956705	471	41
AC009005.1	0.6984339988665731	7.414133338443867e-08	1.5542274872455883e-07	2.268643359579981	1.5702093607134078	471	41
AC009041.3	0.2791479377252528	0.0013453315666019786	0.0019382063333955699	1.417418948469311	1.1382710107440581	471	41
AC009053.1	0.28970161763261215	3.981673028104576e-05	6.554612422691128e-05	1.2271325544660479	0.9374309368334357	471	41
AC009054.2	0.4460606774300149	0.0004196099017020925	0.0006324363269891547	1.5870656637639098	1.141004986333895	471	41
AC009061.2	0.08749461797902858	0.20720516430658464	0.23439688367468411	1.1306310722953967	1.0431364543163681	471	41
AC009065.2	1.5045585234907577	7.09614205268366e-20	7.714207264803206e-19	3.836722054844292	2.3321635313535345	471	41
AC009065.4	-0.18902528677049868	0.0077850832598288814	0.010398418637474531	1.6092840746387649	1.7983093614092636	471	41
AC009065.5	1.2870542502338678	5.527981327245245e-18	4.0530159778007945e-17	4.626277006383942	3.3392227561500745	471	41
AC009065.8	0.3291582535831523	9.685992802250077e-05	0.0001540923800466865	2.1586153569114397	1.8294571033282874	471	41
AC009086.2	-0.2475930828407914	0.00015236427292219284	0.00023851125117085523	0.914078533020308	1.1616716158610993	471	41
AC009090.6	0.2787348872030557	0.023713866569342507	0.030088249578724125	1.4501286034062189	1.1713937162031631	471	41
AC009093.3	-0.8497864086736336	1.3656564919400298e-09	3.3698439792007656e-09	0.7707766600080287	1.6205630686816623	471	41
AC009097.2	0.34997775679257226	0.0004477152264527568	0.0006731591268726629	1.0142651735078927	0.6642874167153204	471	41
AC009113.1	-0.20412504113274155	0.01603520880205898	0.02070352972773148	2.053824590380603	2.2579496315133447	471	41
AC009120.1	0.24951338894433128	0.027027950046075777	0.034075384803197904	1.840465801197655	1.5909524122533236	471	41
AC009120.2	0.38242683756129625	0.0002013813990788307	0.0003113176045581332	1.8868342097432749	1.5044073721819786	471	41
AC009120.3	0.41295669380905986	0.001350796553126788	0.0019459204987415841	1.7419039937937415	1.3289472999846816	471	41
AC009133.1	-0.24180677190718525	0.0028733151959740954	0.004006488829477418	1.6257148372112644	1.8675216091184497	471	41
AC009163.6	-1.127368273615736	4.762284313726026e-12	1.5268266712002375e-11	0.7309149573659134	1.8582832309816493	471	41
AC009171.2	0.5313086560245674	1.6588344559691707e-07	3.3652498103989246e-07	1.171447208343824	0.6401385523192566	471	41
AC009220.1	0.9246419536162813	3.251810148593383e-08	7.038794066725427e-08	1.305500842250368	0.3808588886340866	471	41
AC009237.14	-0.011291180948019619	0.6984488576389032	0.7256465285855827	1.6590515703338893	1.670342751281909	471	41
AC009237.15	-0.2167764225226314	0.013682517700650303	0.017820057626545815	1.0255318916808815	1.242308314203513	471	41
AC009237.8	-0.2946093862276411	0.0016786267679180303	0.0023948716793425495	0.9280730362962084	1.2226824225238495	471	41
AC009245.1	0.3106028302591779	0.0008897075999680114	0.0013023556265511303	1.601800895254125	1.291198064994947	471	41
AC009283.1	0.6140063860692706	7.059933205304682e-08	1.4819127971230128e-07	3.2645994271952836	2.650593041126013	471	41
AC009303.4	-0.21002691709055754	0.0007713268695834122	0.001135867338425744	1.5733123784790168	1.7833392955695744	471	41
AC009309.1	-0.20919890362385019	0.04140836315111215	0.051089542511491066	1.8771822893910959	2.086381193014946	471	41
AC009318.2	0.23305433776139872	0.001889901881237143	0.0026829596869934794	1.6842699074649858	1.4512155697035871	471	41
AC009318.3	0.15854628881409583	0.10008409247611004	0.11811170358485384	1.3358814747578198	1.177335185943724	471	41
AC009362.1	1.3420946241251308	2.5501454859716014e-10	6.798457788895832e-10	1.6058138031947924	0.26371917906966164	471	41
AC009403.1	0.5674948184178039	5.938823314050913e-11	1.6901894724285875e-10	2.111244845066323	1.543750026648519	471	41
AC009404.1	0.7192387899287067	8.072863182786467e-16	4.157052441872879e-15	1.463829111181653	0.7445903212529463	471	41
AC009407.1	-0.5998015751987886	1.1710716576714548e-06	2.2026853533324776e-06	1.3511611809859003	1.950962756184689	471	41
AC009506.1	-0.297599768278622	6.3750496433185e-05	0.00010311443724144204	2.0378698405531717	2.3354696088317937	471	41
AC009509.4	-0.44954966629854964	7.605153675504006e-07	1.455808275861968e-06	1.027640676302167	1.4771903426007167	471	41
AC009533.1	0.8063921488776411	6.108314820488559e-12	1.9285323109290786e-11	2.1680474196840263	1.3616552708063852	471	41
AC009554.2	0.4263525909955148	0.0014436337430177185	0.0020727077978383367	1.5166289967377367	1.0902764057422218	471	41
AC009570.2	-1.8789545010581894	4.744711428228727e-24	2.805782217889943e-22	0.3371086213171187	2.2160631223753082	471	41
AC009686.2	-0.704680544824795	6.203547387601841e-09	1.4387082639542828e-08	1.9292202857464733	2.6339008305712683	471	41
AC009779.2	0.08864844774286773	0.23113005005376164	0.2595772906779439	3.435164635819663	3.3465161880767953	471	41
AC009812.1	-0.06751794298426717	0.3738481997269538	0.40705678550557717	1.4091261159446822	1.4766440589289493	471	41
AC009812.4	-0.2518251270378269	0.002741406272349738	0.0038280134683120227	1.168734807596882	1.4205599346347089	471	41
AC009831.1	-0.3631587842249381	1.0099771062648562e-12	3.5006757140789403e-12	0.7805774634130417	1.1437362476379798	471	41
AC009902.2	0.3876728505553928	8.422584363947685e-06	1.4670174387645404e-05	1.2020484115034378	0.814375560948045	471	41
AC009951.6	-0.8928902779056503	5.520742146046143e-22	1.1603115445986708e-20	0.3589144989526346	1.251804776858285	471	41
AC009961.3	-0.02368147554466682	0.6810126481387924	0.7088246895019074	1.121539137670554	1.1452206132152207	471	41
AC010168.2	0.259459358110669	0.018701288334003523	0.023978768755015364	1.28024576593184	1.020786407821171	471	41
AC010186.3	0.1228857833668533	0.489454342939206	0.5232671907668521	1.5004168477446502	1.377531064377797	471	41
AC010245.2	0.2340515801135732	0.00319300773854205	0.0044322581605946276	1.2173314020362853	0.9832798219227121	471	41
AC010319.4	0.4636023342497294	9.281437915685583e-11	2.5908290241423177e-10	1.0010697791475334	0.537467444897804	471	41
AC010326.3	0.8257669655893123	1.1417156451675337e-11	3.493788744925358e-11	4.259035327101574	3.433268361512262	471	41
AC010326.4	1.0941888750365265	1.1028404121549528e-17	7.566090670382295e-17	2.7733277727757137	1.6791388977391872	471	41
AC010327.6	0.3630924360084141	6.168281410271295e-08	1.3025202821292414e-07	1.1729774200174923	0.8098849840090782	471	41
AC010332.1	-0.8354874185133874	7.325423059077517e-07	1.4040925717611466e-06	1.1422271668759947	1.977714585389382	471	41
AC010343.1	0.8504596799966477	0.0006771852670545191	0.0010022615125722444	4.371025946920957	3.5205662669243094	471	41
AC010378.1	1.623956580161903	1.405680681583094e-13	5.406298860746859e-13	1.7862104770642806	0.16225389690237768	471	41
AC010463.3	0.49265617340342427	3.545055451218731e-08	7.647228264504296e-08	1.094463206473956	0.6018070330705316	471	41
AC010487.1	0.18037032078409654	0.11124086876536138	0.13046503328627992	1.3668294450565985	1.186459124272502	471	41
AC010503.4	-0.6455837085645548	2.9376002487986937e-10	7.77839798695086e-10	5.6445930414546	6.290176750019155	471	41
AC010504.1	-0.007395102286837263	0.9964873747439255	0.9972235291982902	1.1914537283335898	1.198848830620427	471	41
AC010531.6	0.3481876515554361	0.0035512923042912603	0.004903317034172747	2.0392785859895324	1.6910909344340963	471	41
AC010536.2	0.48595742581218004	0.005840510912264195	0.00790783713968515	1.1283346779791559	0.6423772521669758	471	41
AC010538.1	0.49958905576615753	2.6661940240493797e-15	1.2773397464419037e-14	1.0570925189504248	0.5575034631842672	471	41
AC010542.5	0.9313468816038213	5.460617235564442e-14	2.2149069073017234e-13	2.3046278969345018	1.3732810153306805	471	41
AC010615.1	0.3247356305555936	0.000909163369437106	0.00132958656437944	1.3148312230416999	0.9900955924861062	471	41
AC010618.3	0.3678599264550144	5.737437424763804e-10	1.4742049968998446e-09	1.0376666901601745	0.6698067637051601	471	41
AC010642.2	0.513712325160614	1.5116633702837978e-13	5.788628748438348e-13	1.3613241772435514	0.8476118520829373	471	41
AC010653.3	0.7796720375030183	3.719769407713293e-06	6.67096324228501e-06	1.0827565765343885	0.3030845390313702	471	41
